tweet-avatar-link href,tweet-avatar src,tweet-header-name,tweet-header-handle,tweet-time,tweet-time href,tweet-translate-after,tweet-reply-to,tweet-reply-to 2,tweet-reply-to href,tweet-body-text,tweet-date,tweet-interact-reply,tweet-interact-retweet,tweet-interact-favorite,tweet-interact-more-menu-follow,tweet-interact-more-menu-block,tweet-interact-more-menu-mute-user,tweet-self-thread-button,tweet-self-thread-button href,emoji src,Unnamed: 21,tweet-translated,tweet-body-translated,tweet-body-translated-corrected
https://twitter.com/HedgeToo,https://pbs.twimg.com/profile_images/1678401662065549316/sNbwuIE2_bigger.jpg,Hedge too!,@HedgeToo,"September 25, 2022",https://twitter.com/HedgeToo/status/1574020164479131650,,Replying to,@fmtoday,https://twitter.com/fmtoday,perhaps the Malays will then unite if they’re colonised or ruled by others… remember the movie ‘Mat Kilau’??,,20:57 - 25 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @HedgeToo,Block @HedgeToo,Mute @HedgeToo,Show thread,https://twitter.com/fmtoday/status/1574017704205647876,,FALSE,perhaps the Malays will then unite if they’re colonised or ruled by others… remember the movie ‘Mat Kilau’??,perhaps the Malays will then unite if they’re colonised or ruled by others… remember the movie ‘Mat Kilau’??
https://twitter.com/thesunsayshello,https://pbs.twimg.com/profile_images/1522496246090321921/YulXrMv-_bigger.jpg,Nadia,@thesunsayshello,"September 25, 2022",https://twitter.com/thesunsayshello/status/1573882899912196096,,,,,Kimais I tried watching the Mat Kilau movie and I can’t get passed it after a few mins in. What a horrible presentation.,,11:51 - 25 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @thesunsayshello,Block @thesunsayshello,Mute @thesunsayshello,,,,FALSE,Kimais I tried watching the Mat Kilau movie and I can’t get passed it after a few mins in. What a horrible presentation.,Kimais I tried watching the Mat Kilau movie and I can’t get passed it after a few mins in. What a horrible presentation.
https://twitter.com/saurtrhu,https://pbs.twimg.com/profile_images/1712714194293071872/maavujHg_bigger.jpg,◖⁠rhu◗ #rhumiminationriseup!,@saurtrhu,"September 24, 2022",https://twitter.com/saurtrhu/status/1573639525204512768,,,,,"forget mat kilau, adik samsul made a much less nauseous movie",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f480.png,19:44 - 24 Sept 2022  ・ Twitter for Android,0,0,0,Follow @saurtrhu,Block @saurtrhu,Mute @saurtrhu,,,,FALSE,"forget mat kilau, adik samsul made a much less nauseous movie","forget mat kilau, adik samsul made a much less nauseous movie"
https://twitter.com/vivek_sarati,https://pbs.twimg.com/profile_images/1705216584854499329/_oOO8fxp_bigger.jpg,viveksarati,@vivek_sarati,"September 24, 2022",https://twitter.com/vivek_sarati/status/1573615372313337856,,Replying to,@brandconsultant,https://twitter.com/brandconsultant,"Mat Kilau movie was fictional.  Not loosely based on true events. 

My advice, ignore the movie-- seek more history knowledge about Mat Kilau.",,18:08 - 24 Sept 2022  ・ Twitter for Android,0,2,6,Follow @vivek_sarati,Block @vivek_sarati,Mute @vivek_sarati,Show thread,https://twitter.com/brandconsultant/status/1573614038130790400,,FALSE,"Mat Kilau movie was fictional.  Not loosely based on true events. 

My advice, ignore the movie-- seek more history knowledge about Mat Kilau.","Mat Kilau movie was fictional.  Not loosely based on true events. 

My advice, ignore the movie-- seek more history knowledge about Mat Kilau."
https://twitter.com/GbengaAdene,https://pbs.twimg.com/profile_images/1613487021573431298/nvAp7hg0_bigger.jpg,Gbenga Adene,@GbengaAdene,"September 24, 2022",https://twitter.com/GbengaAdene/status/1573577292055515137,,,,,"3. MAT KILAU
It’s a story of the British colonial reign in India and how they were repelled. It is also an average movie, expect some of the Bollywood action sh*t. It’s 5.3/10 for me.",,15:37 - 24 Sept 2022  ・ Twitter for iPhone,2,0,2,Follow @GbengaAdene,Block @GbengaAdene,Mute @GbengaAdene,Show thread,https://twitter.com/GbengaAdene/status/1573577277023076352,,FALSE,"3. MAT KILAU
It’s a story of the British colonial reign in India and how they were repelled. It is also an average movie, expect some of the Bollywood action sh*t. It’s 5.3/10 for me.","3. MAT KILAU
It’s a story of the British colonial reign in India and how they were repelled. It is also an average movie, expect some of the Bollywood action sh*t. It’s 5.3/10 for me."
https://twitter.com/adilarmli,https://pbs.twimg.com/profile_images/1686655073458520064/eEulza76_bigger.jpg,lo,@adilarmli,"September 24, 2022",https://twitter.com/adilarmli/status/1573569043625553920,,,,,ok but am the only one who got impressed by how creative our brain is at constructing dreams? like the plot fuh impressive? better than that mat kilau movie tho i dont actually watch the it,,15:04 - 24 Sept 2022  ・ Twitter Web App,0,0,1,Follow @adilarmli,Block @adilarmli,Mute @adilarmli,,,,FALSE,ok but am the only one who got impressed by how creative our brain is at constructing dreams? like the plot fuh impressive? better than that mat kilau movie tho i dont actually watch the it,ok but am the only one who got impressed by how creative our brain is at constructing dreams? like the plot fuh impressive? better than that mat kilau movie tho i dont actually watch the it
https://twitter.com/akucumamelayu,https://pbs.twimg.com/profile_images/1673584482484363264/WHYEZHmO_bigger.jpg,Arjuna Jauhari,@akucumamelayu,"September 24, 2022",https://twitter.com/akucumamelayu/status/1573555052433711105,,Replying to,@brandi_love,https://twitter.com/brandi_love,Are you watching Mat Kilau movie in Netflix ?,,14:08 - 24 Sept 2022  ・ Twitter for Android,0,0,0,Follow @akucumamelayu,Block @akucumamelayu,Mute @akucumamelayu,Show thread,https://twitter.com/brandi_love/status/1573026372171485190,,FALSE,Are you watching Mat Kilau movie in Netflix ?,Are you watching Mat Kilau movie in Netflix ?
https://twitter.com/sharinoon,https://pbs.twimg.com/profile_images/1141048918135865344/8H0R-nZ2_bigger.jpg,Sha,@sharinoon,"September 24, 2022",https://twitter.com/sharinoon/status/1573504779124637696,View translation,,,,"Baru habis tgok Mat Kilau. Nak habiskan tu took me about a week sbb tgok sikit-sikit. Honestly, I takda komen apa apa sbb the fact that dia bkn typical movie melayu penuh dgn unsur cintan dan rempit pun I dah happy dah lol. Utk level cita melayu okaaaaaay laa",,10:49 - 24 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @sharinoon,Block @sharinoon,Mute @sharinoon,,,,TRUE,"Just finished watching Mat Kilau. To finish it, it took me about a week because I looked at it little by little. Honestly, I don’t have any comments because of the fact that it’s not a typical Malay movie full of love and romance, I’m already happy lol. For the level of Malay ideals, it’s okay","Just finished watching Mat Kilau. To finish it, it took me about a week because I looked at it little by little. Honestly, I don’t have any comments because of the fact that it’s not a typical Malay movie full of love and romance, I’m already happy lol. For the level of Malay ideals, it’s okay"
https://twitter.com/nitaliya,https://pbs.twimg.com/profile_images/1708323594575716352/DZ-L9GSi_bigger.jpg,slow reply,@nitaliya,"September 23, 2022",https://twitter.com/nitaliya/status/1573335308418322433,View translation,,,,Sampai rumah tgk mama papa tgh ngedate movie mat kilau  siap tutup lampu tuuu .. feeling2 kt cinema gitu,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f92d.png,23:35 - 23 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @nitaliya,Block @nitaliya,Mute @nitaliya,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f439.png,TRUE,"Arrived at home when mom and dad were on a movie date with a shiny mat ready to close the lights, tuuu.. feeling like that at the cinema","Arrived at home when mom and dad were on a movie date with a Mat Kilau ready to close the lights, tuuu.. feeling like that at the cinema"
https://twitter.com/SabSlash,https://pbs.twimg.com/profile_images/1556186504937893888/nn_drp7k_bigger.jpg,Sabrina Yusof,@SabSlash,"September 23, 2022",https://twitter.com/SabSlash/status/1573324641384681473,,,,,mat kilau this mat kilau that why noone ever mention HOW SCARY THE MOVIE IS CANT BELIEVE ITS PG13 EVERYONE DIEDIEDIE,,22:53 - 23 Sept 2022  ・ Twitter for iPhone,1,1,4,Follow @SabSlash,Block @SabSlash,Mute @SabSlash,,,,FALSE,mat kilau this mat kilau that why noone ever mention HOW SCARY THE MOVIE IS CANT BELIEVE ITS PG13 EVERYONE DIEDIEDIE,mat kilau this mat kilau that why noone ever mention HOW SCARY THE MOVIE IS CANT BELIEVE ITS PG13 EVERYONE DIEDIEDIE
https://twitter.com/mamydiandian,https://pbs.twimg.com/profile_images/551009386361942017/5esHhjwg_bigger.jpeg,RenRenRen,@mamydiandian,"September 23, 2022",https://twitter.com/mamydiandian/status/1573312725492846595,,,,,"Movie night with husband, Mat Kilau.

 Dian is sleeping .",,22:05 - 23 Sept 2022  ・ Twitter for Android,0,0,0,Follow @mamydiandian,Block @mamydiandian,Mute @mamydiandian,,,,FALSE,"Movie night with husband, Mat Kilau.

 Dian is sleeping .","Movie night with husband, Mat Kilau.

 Dian is sleeping ."
https://twitter.com/NenekHani,https://pbs.twimg.com/profile_images/1649390579057577985/9iDwl3OQ_bigger.jpg,Nenek Hani,@NenekHani,"September 23, 2022",https://twitter.com/NenekHani/status/1573277142963859456,,Replying to,@Nihsaki,https://twitter.com/Nihsaki,Why the heck does the sentence ’mat kilau’d all over the enemy’ sounds better than the actual movie.,,19:44 - 23 Sept 2022  ・ Twitter for Android,1,0,1,Follow @NenekHani,Block @NenekHani,Mute @NenekHani,Show thread,https://twitter.com/Nihsaki/status/1573270654522363910,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f9d9-200d-2640-fe0f.png,FALSE,Why the heck does the sentence ’mat kilau’d all over the enemy’ sounds better than the actual movie.,Why the heck does the sentence ’mat kilau’d all over the enemy’ sounds better than the actual movie.
https://twitter.com/cj60599897,https://pbs.twimg.com/profile_images/1701913238668034049/ELA8OdPt_bigger.jpg,cj,@cj60599897,"September 23, 2022",https://twitter.com/cj60599897/status/1573239074957180930,View translation,Replying to,@Ekitipikin,https://twitter.com/Ekitipikin,Movie title : mat kilau,,17:13 - 23 Sept 2022  ・ Twitter for Android,0,0,0,Follow @cj60599897,Block @cj60599897,Mute @cj60599897,Show thread,https://twitter.com/Ekitipikin/status/1573223116251299842,,TRUE,Movie title : luster mat,Movie title : luster mat
https://twitter.com/zhiggymurphy45,https://pbs.twimg.com/profile_images/1243035933458432001/RYhgI_CQ_bigger.jpg,Akinwande,@zhiggymurphy45,"September 23, 2022",https://twitter.com/zhiggymurphy45/status/1573223624978333696,,Replying to,@Ekitipikin,https://twitter.com/Ekitipikin,This malay movie on Netflix.. too poor .. low budgeted movie .. mat kilau,,16:11 - 23 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @zhiggymurphy45,Block @zhiggymurphy45,Mute @zhiggymurphy45,Show thread,https://twitter.com/Ekitipikin/status/1573221893318250497,,FALSE,This malay movie on Netflix.. too poor .. low budgeted movie .. mat kilau,This malay movie on Netflix.. too poor .. low budgeted movie .. mat kilau
https://twitter.com/nezbrain,https://pbs.twimg.com/profile_images/1603655645730770944/nyPVNy0v_bigger.jpg,amadè (ia),@nezbrain,"September 23, 2022",https://twitter.com/nezbrain/status/1573167645725171712,,,,,"mat kilau is an okay movie, I cannot stand the English accents",,12:29 - 23 Sept 2022  ・ Twitter for Android,0,0,0,Follow @nezbrain,Block @nezbrain,Mute @nezbrain,,,,FALSE,"mat kilau is an okay movie, I cannot stand the English accents","mat kilau is an okay movie, I cannot stand the English accents"
https://twitter.com/pitothepi,https://pbs.twimg.com/profile_images/1653281524702384128/ShuqiW1w_bigger.jpg,شاف,@pitothepi,"September 23, 2022",https://twitter.com/pitothepi/status/1573154762996199424,View translation,Replying to,@Shah_Haikal_,https://twitter.com/Shah_Haikal_,Ada versi lain selain thai ke mama? I tengok mmg thai punya. My most favourite movie ever. Mat kilau pon kalah. Laaaah tibah hentam mat kilau,,11:38 - 23 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @pitothepi,Block @pitothepi,Mute @pitothepi,Show thread,https://twitter.com/Shah_Haikal_/status/1573154557475328001,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f349.png,TRUE,"Is there another version besides Thai to Mama? I saw that Thai had it. My most favorite movie ever. The shine mat is pound to lose. Laaaah, the sparkle mat hit","Is there another version besides Thai to Mama? I saw that Thai had it. My most favorite movie ever. The Mat Kilau is pound to lose. Laaaah, the sparkle mat hit"
https://twitter.com/BromarCamBiasso,https://pbs.twimg.com/profile_images/1668651260386451456/uERGxPI4_bigger.jpg,Aimar Haiqal,@BromarCamBiasso,"September 23, 2022",https://twitter.com/BromarCamBiasso/status/1573150168077275136,,,,,"Just rewatched Mat Kilau on netflix. I love it when he started kilauing all over floor, saying ""It’s Kilau time!"".  Truly one of the movies of all time.",,11:20 - 23 Sept 2022  ・ Twitter for Android,0,0,2,Follow @BromarCamBiasso,Block @BromarCamBiasso,Mute @BromarCamBiasso,,,,FALSE,"Just rewatched Mat Kilau on netflix. I love it when he started kilauing all over floor, saying ""It’s Kilau time!"".  Truly one of the movies of all time.","Just rewatched Mat Kilau on netflix. I love it when he started kilauing all over floor, saying ""It’s Kilau time!"".  Truly one of the movies of all time."
https://twitter.com/Elder_Ernie,https://pbs.twimg.com/profile_images/1630504193617276928/F417YMQh_bigger.jpg,“Benin Wizard”,@Elder_Ernie,"September 23, 2022",https://twitter.com/Elder_Ernie/status/1573032112512700417,,,,,"How this Mat Kilau for Netflix, is the movie cool or I should keep scrolling?",,03:30 - 23 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @Elder_Ernie,Block @Elder_Ernie,Mute @Elder_Ernie,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/26a1.png,FALSE,"How this Mat Kilau for Netflix, is the movie cool or I should keep scrolling?","How this Mat Kilau for Netflix, is the movie cool or I should keep scrolling?"
https://twitter.com/Farissz9,https://pbs.twimg.com/profile_images/1543712155069202432/KSiPfcuD_bigger.jpg,Farisz,@Farissz9,"September 23, 2022",https://twitter.com/Farissz9/status/1572994166011105281,View translation,"Replying to  and , , ,",@PeacemakerIOI,https://twitter.com/PeacemakerIOI,"Bang mat kilau pejuang bangsa?  Bang tau sebelum dia dengan dato bahaman lawan British dekat Pahang,  dia ada dlm perang klang, perang kelang ,adalah perang saudara untuk berebut bijih timah,  bang belajar lagi sejarah bukan tengok movie mat kilau dengan di suapkan dengan buku",,01:00 - 23 Sept 2022  ・ Twitter for Android,1,0,1,Follow @Farissz9,Block @Farissz9,Mute @Farissz9,Show thread,https://twitter.com/PeacemakerIOI/status/1572228434042191873,,TRUE,"Brother, the luster of the nation’s fighters? You know before he was with Dato Bahaman against the British near Pahang, he was in the klang war, the klang war, it was a civil war to fight for tin ore, bro learn more history instead of watching glossy movies by being fed with books","Brother, the luster of the nation’s fighters? You know before he was with Dato Bahaman against the British near Pahang, he was in the klang war, the klang war, it was a civil war to fight for tin ore, bro learn more history instead of watching Mat Kilau movies by being fed with books"
https://twitter.com/DoubleeZat,https://pbs.twimg.com/profile_images/1379864330250842112/nakwSi9j_bigger.jpg,E. Zat,@DoubleeZat,"September 23, 2022",https://twitter.com/DoubleeZat/status/1572992666388041731,,,,,"This movie definitely has better character building and storytelling than Mat Kilau. But action-wise, Mat Kilau wins. But then again, their movie genre are slightly different. But the main theme and message are similar.",,00:54 - 23 Sept 2022  ・ Twitter Web App,0,0,0,Follow @DoubleeZat,Block @DoubleeZat,Mute @DoubleeZat,Show thread,https://twitter.com/DoubleeZat/status/1572991932384817153,,FALSE,"This movie definitely has better character building and storytelling than Mat Kilau. But action-wise, Mat Kilau wins. But then again, their movie genre are slightly different. But the main theme and message are similar.","This movie definitely has better character building and storytelling than Mat Kilau. But action-wise, Mat Kilau wins. But then again, their movie genre are slightly different. But the main theme and message are similar."
https://twitter.com/ShamaaKoussa,https://pbs.twimg.com/profile_images/1431583638064283650/hDYvFJH1_bigger.jpg,Shamaa Koussa,@ShamaaKoussa,"September 23, 2022",https://twitter.com/ShamaaKoussa/status/1572980505175552000,,Replying to,@uglyluhan,https://twitter.com/uglyluhan,"Mat Kilau movie is simply propaganda to bolster  sentiment

Malay fascists and Malay supremacist will never accept the flaws of this movie because then it will weaken their fascist movement

Malay. ""moderates"" will keep silent, but silence is just acceptance",,00:05 - 23 Sept 2022  ・ Twitter for Android,3,0,2,Follow @ShamaaKoussa,Block @ShamaaKoussa,Mute @ShamaaKoussa,Show thread,https://twitter.com/uglyluhan/status/1572659796691783680,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f3f3-fe0f-200d-1f308.png,FALSE,"Mat Kilau movie is simply propaganda to bolster  sentiment

Malay fascists and Malay supremacist will never accept the flaws of this movie because then it will weaken their fascist movement

Malay. ""moderates"" will keep silent, but silence is just acceptance","Mat Kilau movie is simply propaganda to bolster  sentiment

Malay fascists and Malay supremacist will never accept the flaws of this movie because then it will weaken their fascist movement

Malay. ""moderates"" will keep silent, but silence is just acceptance"
https://twitter.com/joshuadoliveiro,https://pbs.twimg.com/profile_images/1599048171019153408/lDDqvzu-_bigger.jpg,Josh D’Aglio Olio,@joshuadoliveiro,"September 22, 2022",https://twitter.com/joshuadoliveiro/status/1572973070142545920,,,,,"you think defending Mat Kilau without having a vested interest in the success of the movie makes you genuine and sincere 

but honestly, it’s such a stupid movie, by Malaysian standards. To those of you who contributed to the terrrifying RM97 million box office income... wise up.",,23:36 - 22 Sept 2022  ・ Twitter for Android,1,0,0,Follow @joshuadoliveiro,Block @joshuadoliveiro,Mute @joshuadoliveiro,,,,FALSE,"you think defending Mat Kilau without having a vested interest in the success of the movie makes you genuine and sincere 

but honestly, it’s such a stupid movie, by Malaysian standards. To those of you who contributed to the terrrifying RM97 million box office income... wise up.","you think defending Mat Kilau without having a vested interest in the success of the movie makes you genuine and sincere 

but honestly, it’s such a stupid movie, by Malaysian standards. To those of you who contributed to the terrrifying RM97 million box office income... wise up."
https://twitter.com/alyzvilla,https://pbs.twimg.com/profile_images/1571741347425714176/UrIAnGp6_bigger.jpg,Alyssa V.,@alyzvilla,"September 22, 2022",https://twitter.com/alyzvilla/status/1572972292904480770,,,,,"Tried my best to be neutral, enjoy the movie and to really feel the patriotism. But the emotion is just too much. All prominent actors, overshadowing each other, Mat Kilau’s aura is not really there..",,23:33 - 22 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @alyzvilla,Block @alyzvilla,Mute @alyzvilla,Show thread,https://twitter.com/alyzvilla/status/1572971317636526088,,FALSE,"Tried my best to be neutral, enjoy the movie and to really feel the patriotism. But the emotion is just too much. All prominent actors, overshadowing each other, Mat Kilau’s aura is not really there..","Tried my best to be neutral, enjoy the movie and to really feel the patriotism. But the emotion is just too much. All prominent actors, overshadowing each other, Mat Kilau’s aura is not really there.."
https://twitter.com/alyzvilla,https://pbs.twimg.com/profile_images/1571741347425714176/UrIAnGp6_bigger.jpg,Alyssa V.,@alyzvilla,"September 22, 2022",https://twitter.com/alyzvilla/status/1572971317636526088,,,,,"Is it just me, or is Mat Kilau the Movie just too overrated?",,23:29 - 22 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @alyzvilla,Block @alyzvilla,Mute @alyzvilla,,,,FALSE,"Is it just me, or is Mat Kilau the Movie just too overrated?","Is it just me, or is Mat Kilau the Movie just too overrated?"
https://twitter.com/silkytommy,https://pbs.twimg.com/profile_images/1271527952988209159/6kubeMIl_bigger.jpg,Emem T,@silkytommy,"September 22, 2022",https://twitter.com/silkytommy/status/1572969408082972674,,,,,Bruvvv!! What is this Mat Kilau movie??,,23:21 - 22 Sept 2022  ・ Twitter for iPhone,1,0,1,Follow @silkytommy,Block @silkytommy,Mute @silkytommy,,,,FALSE,Bruvvv!! What is this Mat Kilau movie??,Bruvvv!! What is this Mat Kilau movie??
https://twitter.com/naebuIa,https://pbs.twimg.com/profile_images/1692207404052877312/8-o0arVT_bigger.jpg,ً,@naebuIa,"September 22, 2022",https://twitter.com/naebuIa/status/1572963822335590403,,,,,omg this one kedai makan is playing mat kilau on the tv and the haters are right this movie is so goofy,,22:59 - 22 Sept 2022  ・ Twitter for iPhone,0,0,0,Follow @naebuIa,Block @naebuIa,Mute @naebuIa,,,,FALSE,omg this one kedai makan is playing mat kilau on the tv and the haters are right this movie is so goofy,omg this one kedai makan is playing mat kilau on the tv and the haters are right this movie is so goofy
https://twitter.com/FrugalFliza,https://pbs.twimg.com/profile_images/1602912861486882817/FkmhcMyr_bigger.jpg,Judgy judy,@FrugalFliza,"September 22, 2022",https://twitter.com/FrugalFliza/status/1572879049713922050,,Replying to,@jakeabdullah,https://twitter.com/jakeabdullah,"I was in the hosp when mat kilau premiered at the cinemas, and the nurses there absolutely adored that movie. say it’s very action packed, telling their colleagues to go watch and whatnot.",,17:22 - 22 Sept 2022  ・ Twitter Web App,0,0,0,Follow @FrugalFliza,Block @FrugalFliza,Mute @FrugalFliza,Show thread,https://twitter.com/jakeabdullah/status/1572534762019123201,,FALSE,"I was in the hosp when mat kilau premiered at the cinemas, and the nurses there absolutely adored that movie. say it’s very action packed, telling their colleagues to go watch and whatnot.","I was in the hosp when mat kilau premiered at the cinemas, and the nurses there absolutely adored that movie. say it’s very action packed, telling their colleagues to go watch and whatnot."
https://twitter.com/SyedAkramin,https://pbs.twimg.com/profile_images/1093303496990814208/SoM5Xb7W_bigger.jpg,Roman Akramovich,@SyedAkramin,"September 22, 2022",https://twitter.com/SyedAkramin/status/1572748004452618241,,,,,Mat Kilau is the best movie in humankind history. Period .,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f606.png,08:41 - 22 Sept 2022  ・ Twitter for Android,0,0,0,Follow @SyedAkramin,Block @SyedAkramin,Mute @SyedAkramin,Show thread,https://twitter.com/BenAdamicExcp/status/1572744151883358208,,FALSE,Mat Kilau is the best movie in humankind history. Period .,Mat Kilau is the best movie in humankind history. Period .
https://twitter.com/airforground,https://pbs.twimg.com/profile_images/1280173772046131200/EZQmMyjc_bigger.jpg,Mas Shaari,@airforground,"September 22, 2022",https://twitter.com/airforground/status/1572740670934351873,,,,,"I need to purge all the discussion surrounding Mat Kilau’s action scenes from my mind, because now I can no longer enjoy action scenes in other movies",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f612.png,08:12 - 22 Sept 2022  ・ Twitter Web App,1,0,0,Follow @airforground,Block @airforground,Mute @airforground,,,,FALSE,"I need to purge all the discussion surrounding Mat Kilau’s action scenes from my mind, because now I can no longer enjoy action scenes in other movies","I need to purge all the discussion surrounding Mat Kilau’s action scenes from my mind, because now I can no longer enjoy action scenes in other movies"
https://twitter.com/TMAkmalhakim,https://pbs.twimg.com/profile_images/1546583866663907328/JPdkpYhX_bigger.jpg,Baba Safiyya,@TMAkmalhakim,"September 22, 2022",https://twitter.com/TMAkmalhakim/status/1572630013048127490,,,,,"Aku baru tengok Mat Kilau. Biasa-biasa je. Kalau ada scene yang best pun, masa Wahid kena tahan dengan Mat Kilau tengok Kiah kena tikam.

Movie ni boleh dibuat lebih menarik dengan dialog yang simple rasanya. Far from perfection, yet still usaha yang wajar dihargai.",,00:53 - 22 Sept 2022  ・ Twitter for iPhone,2,0,0,Follow @TMAkmalhakim,Block @TMAkmalhakim,Mute @TMAkmalhakim,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png,FALSE,"Aku baru tengok Mat Kilau. Biasa-biasa je. Kalau ada scene yang best pun, masa Wahid kena tahan dengan Mat Kilau tengok Kiah kena tikam.

Movie ni boleh dibuat lebih menarik dengan dialog yang simple rasanya. Far from perfection, yet still usaha yang wajar dihargai.","Aku baru tengok Mat Kilau. Biasa-biasa je. Kalau ada scene yang best pun, masa Wahid kena tahan dengan Mat Kilau tengok Kiah kena tikam.

Movie ni boleh dibuat lebih menarik dengan dialog yang simple rasanya. Far from perfection, yet still usaha yang wajar dihargai."
https://twitter.com/qqhrh,https://pbs.twimg.com/profile_images/1362147424467226624/SsnSpIlV_bigger.jpg,opqrs,@qqhrh,"September 21, 2022",https://twitter.com/qqhrh/status/1572592880186949632,View translation,,,,Pening kepala tengok movie mat kilau. Cameraman macam haram,,22:25 - 21 Sept 2022  ・ Twitter for Android,0,0,0,Follow @qqhrh,Block @qqhrh,Mute @qqhrh,,,,TRUE,Dizziness watching matte movies. Cameraman is like illegal,Dizziness watching Mat Kilau movies. Cameraman is like illegal
https://twitter.com/melwalia,https://pbs.twimg.com/profile_images/1491066554829918216/gDLy3OSY_bigger.jpg,Mel Walia,@melwalia,"September 21, 2022",https://twitter.com/melwalia/status/1572584450684493825,,Replying to,@shade_delano,https://twitter.com/shade_delano,"Yes agreed..
Superior movie compared to the overhyped mat kilau",,21:52 - 21 Sept 2022  ・ Twitter for Android,0,0,0,Follow @melwalia,Block @melwalia,Mute @melwalia,Show thread,https://twitter.com/shade_delano/status/1571806862462554113,,FALSE,"Yes agreed..
Superior movie compared to the overhyped mat kilau","Yes agreed..
Superior movie compared to the overhyped mat kilau"
https://twitter.com/syidosyid,https://pbs.twimg.com/profile_images/1517451681528614912/qfXIpHFj_bigger.jpg,nsyida,@syidosyid,"September 21, 2022",https://twitter.com/syidosyid/status/1572582315494363138,View translation,,,,Balik kg aritu pasang la cerita Mat Kilau tengok skali dgn anak2 buah. Cerita tak habis lagi masing2 dh bersilat depan tv . Akhirnya tak faham pun cerita ni pasal apa. Sibuk dgr diorg berckp sepanjang movie.,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,21:43 - 21 Sept 2022  ・ Twitter for Android,0,0,0,Follow @syidosyid,Block @syidosyid,Mute @syidosyid,,,,TRUE,"Go back and put it on Mat Kilau’s story, watch the scale with the children. The story never ends, each of them is fighting in front of the TV . In the end, I don’t even understand what this story is about. Busy talking to people throughout the movie.","Go back and put it on Mat Kilau’s story, watch the scale with the children. The story never ends, each of them is fighting in front of the TV . In the end, I don’t even understand what this story is about. Busy talking to people throughout the movie."
https://twitter.com/muzz67_anas,https://pbs.twimg.com/profile_images/1594836549396357121/frLqB9kT_bigger.jpg,salah67,@muzz67_anas,"September 21, 2022",https://twitter.com/muzz67_anas/status/1572572071263342592,,Replying to,@HannahHamsul,https://twitter.com/HannahHamsul,"Apasal klu comment negatif film Mat Kilau , dah consider anti melayu..but frankly,  the movie us just plain bad...all aspects",,21:02 - 21 Sept 2022  ・ Twitter for Android,0,0,0,Follow @muzz67_anas,Block @muzz67_anas,Mute @muzz67_anas,Show thread,https://twitter.com/HannahHamsul/status/1571097111718141952,,FALSE,"Apasal klu comment negatif film Mat Kilau , dah consider anti melayu..but frankly,  the movie us just plain bad...all aspects","Apasal klu comment negatif film Mat Kilau , dah consider anti melayu..but frankly,  the movie us just plain bad...all aspects"
https://twitter.com/zach1ZA,https://pbs.twimg.com/profile_images/1548714703/Doom_bigger.jpg,zakwan,@zach1ZA,"September 21, 2022",https://twitter.com/zach1ZA/status/1572535573419786245,,Replying to,@axavier_93,https://twitter.com/axavier_93,"Bruh, I’ve seen much crude, sadistic jokes by Western satirists

Fahmi Reza’s dig on the Mat Kilau actor pales in comparison

It’s hillarious u’r tryin 2 frame a rich movie star being “bullied” by a street artist whose source of income is crowdfunding via Patreon",,18:37 - 21 Sept 2022  ・ Twitter for iPhone,1,0,0,Follow @zach1ZA,Block @zach1ZA,Mute @zach1ZA,Show thread,https://twitter.com/axavier_93/status/1572525897605054464,,FALSE,"Bruh, I’ve seen much crude, sadistic jokes by Western satirists

Fahmi Reza’s dig on the Mat Kilau actor pales in comparison

It’s hillarious u’r tryin 2 frame a rich movie star being “bullied” by a street artist whose source of income is crowdfunding via Patreon","Bruh, I’ve seen much crude, sadistic jokes by Western satirists

Fahmi Reza’s dig on the Mat Kilau actor pales in comparison

It’s hillarious u’r tryin 2 frame a rich movie star being “bullied” by a street artist whose source of income is crowdfunding via Patreon"
